ID,p_smooth,p_features,p_irregular,p_point_source,p_unclassifiable
GDS_wide2_1282,0.4536435008049011,0.4490257203578949,0.06903842836618423,0.024598896503448486,0.0036934171803295612
GDS_ers2_10612,0.12762434780597687,0.5690935254096985,0.22316765785217285,0.030703209340572357,0.049411315470933914
GDS_wide2_8994,0.4792943000793457,0.32111015915870667,0.07727095484733582,0.10522632300853729,0.017098229378461838
GDS_deep2_7841,0.06409219652414322,0.7238002419471741,0.19290132820606232,0.005095742642879486,0.014110451564192772
GDS_ers2_16406,0.45281195640563965,0.3783409595489502,0.08562305569648743,0.07009048759937286,0.013133461587131023
GDS_ers2_11893,0.06610818952322006,0.6829559206962585,0.2187429517507553,0.007913455367088318,0.024279585108160973
GDS_wide2_8423,0.5366752743721008,0.2867359220981598,0.056358952075242996,0.1099749207496643,0.010254936292767525
GDS_ers2_13403,0.1833866685628891,0.6017675995826721,0.15946367383003235,0.03137240931391716,0.024009626358747482
GDS_deep2_12984,0.21822811663150787,0.5809852480888367,0.14360471069812775,0.03609056770801544,0.021091438829898834
GDS_deep2_6186,0.05807550251483917,0.6800926923751831,0.22760562598705292,0.007438735105097294,0.026787374168634415
GDS_wide2_2297,0.387099951505661,0.40926939249038696,0.10277743637561798,0.08048302680253983,0.020370308309793472
GDS_ers2_13392,0.1894325613975525,0.5982179641723633,0.1565493494272232,0.03228413686156273,0.023515988141298294
GDS_wide2_271,0.4681864380836487,0.23262938857078552,0.0660557970404625,0.20462985336780548,0.028498470783233643
GDS_ers2_10004,0.09450798481702805,0.5849942564964294,0.24628110229969025,0.0215658787637949,0.052650753408670425
GDS_deep2_7650,0.10153039544820786,0.6486597657203674,0.20560379326343536,0.015896417200565338,0.028309574350714684
GDS_wide2_12635,0.1847163587808609,0.61224764585495,0.1533038318157196,0.028800521045923233,0.020931590348482132
GDS_ers2_14748,0.12781406939029694,0.6809283494949341,0.16612640023231506,0.011342091485857964,0.01378912478685379
GDS_ers2_14523,0.24841035902500153,0.6110052466392517,0.10974860191345215,0.022130392491817474,0.008705412037670612
GDS_wide2_12255,0.10841662436723709,0.6669740080833435,0.1906987428665161,0.013017563149333,0.020893143489956856
GDS_deep2_7239,0.3782802224159241,0.5584153532981873,0.05521581694483757,0.0070752473548054695,0.001013337285257876
GDS_ers2_16883,0.3178560435771942,0.5006051063537598,0.11696790903806686,0.047979068011045456,0.016591832041740417
GDS_wide2_1780,0.16041910648345947,0.6526394486427307,0.1533229649066925,0.01827664114534855,0.015341856516897678
GDS_deep2_7501,0.08235980570316315,0.6380312442779541,0.22943608462810516,0.013895850628614426,0.03627697005867958
GDS_deep2_6303,0.11191122978925705,0.6840735673904419,0.17757712304592133,0.01056003849953413,0.015878016129136086
GDS_ers2_17425,0.01624939776957035,0.4528237581253052,0.35179173946380615,0.010301616974174976,0.16883344948291779
GDS_ers2_12765,0.14179447293281555,0.41003286838531494,0.2603074014186859,0.06194012984633446,0.12592510879039764
GDS_wide2_258,0.061301764100790024,0.6949224472045898,0.21540874242782593,0.006701293867081404,0.02166580967605114
GDS_ers2_15417,0.25505825877189636,0.628986120223999,0.09678006172180176,0.014245668426156044,0.00492991553619504
GDS_deep2_6674,0.49799320101737976,0.2647758722305298,0.06487146019935608,0.1529518961906433,0.01940750703215599
GDS_wide2_5741,0.3438989222049713,0.4451865255832672,0.1142568439245224,0.07382912188768387,0.022828517481684685
GDS_wide2_12094,0.10816191136837006,0.5528991222381592,0.2484973818063736,0.028623970225453377,0.061817508190870285
GDS_wide2_13831,0.643424928188324,0.33538442850112915,0.010212105698883533,0.010922743938863277,5.575040995609015e-05
GDS_deep2_4826,0.081814706325531,0.6672702431678772,0.2138242870569229,0.010759859345853329,0.026330938562750816
GDS_wide2_923,0.5515130162239075,0.32471993565559387,0.05263878032565117,0.06600504368543625,0.005123218987137079
GDS_deep2_7000,0.08560187369585037,0.5900728702545166,0.25154608488082886,0.0190663393586874,0.053712859749794006
GDS_ers2_16047,0.002024351619184017,8.085283411674027e-07,2.773219709428787e-10,0.9979748129844666,1.7272469565732251e-10
GDS_deep2_11771,0.2854054868221283,0.6292587518692017,0.07561108469963074,0.007751198019832373,0.0019734937231987715
GDS_wide2_3768,0.11263754963874817,0.6440433263778687,0.19745834171772003,0.018155433237552643,0.02770538628101349
GDS_ers2_15098,0.11800757050514221,0.6331148147583008,0.19842983782291412,0.02038770169019699,0.030060037970542908
GDS_deep2_8096,0.09460678696632385,0.5314449071884155,0.2684648334980011,0.027933089062571526,0.07755029946565628
GDS_wide2_1193,0.134121835231781,0.6399432420730591,0.18025705218315125,0.021067727357149124,0.024610111489892006
GDS_deep2_3993,0.47820964455604553,0.3274202346801758,0.07819708436727524,0.09977792203426361,0.01639505848288536
GDS_wide2_3208,0.09894061833620071,0.6457726955413818,0.20960156619548798,0.01589634269475937,0.029788747429847717
GDS_wide2_640,0.33241990208625793,0.4644697606563568,0.11514358967542648,0.06661949306726456,0.021347176283597946
GDS_ers2_15052,0.1020173728466034,0.6523352861404419,0.20373593270778656,0.015146789140999317,0.026764636859297752
GDS_deep2_5706,0.11602568626403809,0.6925658583641052,0.1689768135547638,0.009381923824548721,0.013049752451479435
GDS_deep2_8046,0.053982071578502655,0.48096033930778503,0.3120388686656952,0.021630214527249336,0.13138848543167114
GDS_deep2_11696,6.973640553908922e-10,2.190687039709539e-20,5.91148397785587e-31,1.0,1.8130253576828463e-31
GDS_ers2_14529,0.08479399979114532,0.6848641633987427,0.20112764835357666,0.009028519503772259,0.020185725763440132
GDS_ers2_12841,0.44742029905319214,0.1550760120153427,0.0378691591322422,0.33749425411224365,0.022140268236398697
GDS_wide2_3775,0.426897257566452,0.3665241599082947,0.09282143414020538,0.09369267523288727,0.02006443962454796
GDS_deep2_8133,0.07857838273048401,0.5766620635986328,0.2635117471218109,0.01902741566300392,0.062220312654972076
GDS_deep2_4899,0.28310784697532654,0.5598976016044617,0.11212702095508575,0.033043064177036285,0.01182444766163826
GDS_deep2_3518,0.49941912293434143,0.290742427110672,0.06840655207633972,0.1245533749461174,0.016878550872206688
GDS_ers2_10826,0.24908366799354553,0.6170104146003723,0.10628794878721237,0.020007098093628883,0.007610956206917763
GDS_ers2_11237,0.5024120807647705,0.3570551872253418,0.07312937825918198,0.059150923043489456,0.008252512663602829
GDS_wide2_12578,0.05743648484349251,0.6772227883338928,0.22990335524082184,0.007576163858175278,0.02786124311387539
GDS_ers2_17202,0.5311291217803955,0.3134143054485321,0.06171125918626785,0.08474858105182648,0.008996759541332722
GDS_ers2_16227,0.15182754397392273,0.5768536329269409,0.19814158976078033,0.03350140526890755,0.03967586159706116
GDS_deep2_8366,0.08735962957143784,0.6133654713630676,0.2384161651134491,0.01710664853453636,0.043752167373895645
GDS_ers2_17894,0.1019146516919136,0.5776860117912292,0.24348188936710358,0.023782048374414444,0.05313541740179062
GDS_wide2_5253,0.12241989374160767,0.6301491856575012,0.1960248351097107,0.02136336639523506,0.030042702332139015
GDS_deep2_10720,0.12603671848773956,0.7562410831451416,0.11164204776287079,0.0032940697856247425,0.0027861520648002625
GDS_ers2_13819,0.21615450084209442,0.6348863244056702,0.11988945305347443,0.019513780251145363,0.009555919095873833
GDS_wide2_3566,0.09234856069087982,0.5792232751846313,0.2508539855480194,0.021717041730880737,0.05585717409849167
GDS_wide2_2756,9.453998278265572e-21,0.0,0.0,1.0,0.0
GDS_ers2_17337,0.2095818668603897,0.6848504543304443,0.09649787098169327,0.006229553837329149,0.0028402861207723618
GDS_wide2_3327,0.33643001317977905,0.5974531173706055,0.0584755577147007,0.006553952116519213,0.0010873385472223163
GDS_wide2_10847,0.4529835283756256,0.3454926908016205,0.08521594852209091,0.09788917005062103,0.01841871067881584
GDS_wide2_3619,0.4815293252468109,0.4343424141407013,0.06181702762842178,0.01981176994740963,0.002499472117051482
GDS_wide2_541,0.3521379828453064,0.4124188721179962,0.11700708419084549,0.08994722366333008,0.028488900512456894
GDS_ers2_12807,0.0985112339258194,0.6509585380554199,0.2075507640838623,0.01496364176273346,0.028015773743391037
GDS_deep2_7014,0.5078796744346619,0.24258311092853546,0.05627821013331413,0.17545674741268158,0.017802216112613678
GDS_wide2_8793,0.19892171025276184,0.5870864987373352,0.15490412712097168,0.03497627377510071,0.02411145530641079
GDS_ers2_14854,0.23763364553451538,0.5621052980422974,0.1381339579820633,0.04090132191777229,0.021225811913609505
GDS_deep2_9274,0.0002554651291575283,1.041625719011563e-08,3.647568900567999e-13,0.9997444748878479,2.06709446109489e-13
GDS_ers2_11123,0.09178853034973145,0.5003987550735474,0.2807018458843231,0.0310689527541399,0.09604192525148392
GDS_deep2_5551,0.24917066097259521,0.6314586997032166,0.09954304993152618,0.014544710516929626,0.005282821599394083
GDS_wide2_1620,0.3307548761367798,0.5171054601669312,0.10343316197395325,0.03772000968456268,0.010986504144966602
GDS_wide2_656,0.23058469593524933,0.5888432860374451,0.13129590451717377,0.03280886262655258,0.01646723784506321
GDS_ers2_12010,0.3260093033313751,0.4691292941570282,0.11753195524215698,0.0655054971575737,0.02182403951883316
GDS_deep2_4977,0.10976971685886383,0.6655104756355286,0.19045516848564148,0.013311788439750671,0.02095288783311844
GDS_deep2_6691,0.171444371342659,0.6683369278907776,0.13803724944591522,0.01281411200761795,0.009367387741804123
GDS_ers2_12604,0.0870678499341011,0.4441281855106354,0.294754296541214,0.03741113469004631,0.13663850724697113
GDS_ers2_12906,0.3709394335746765,0.43003472685813904,0.10581448674201965,0.07340750098228455,0.019803868606686592
GDS_deep2_9448,0.18268251419067383,0.6563735604286194,0.13503943383693695,0.015596219338476658,0.010308298282325268
GDS_wide2_11045,0.09656223654747009,0.6494921445846558,0.20994459092617035,0.014992278069257736,0.02900879830121994
GDS_wide2_79,0.38902974128723145,0.4110676348209381,0.102033831179142,0.07825865596532822,0.019610192626714706
GDS_deep2_6648,0.36149197816848755,0.595115065574646,0.040398769080638885,0.002700661774724722,0.0002935159136541188
GDS_deep2_5758,0.23335175216197968,0.6593685746192932,0.0955229252576828,0.008450857363641262,0.0033058705739676952
GDS_ers2_13183,0.09995608031749725,0.6462359428405762,0.20827361941337585,0.0160553976893425,0.029478944838047028
GDS_wide2_1439,0.48469674587249756,0.31219708919525146,0.07507497072219849,0.11071906983852386,0.01731211319565773
GDS_wide2_9333,0.1243157684803009,0.7598691582679749,0.11009032279253006,0.003105995012447238,0.0026187943294644356
GDS_deep2_8815,0.5450680255889893,0.4432580769062042,0.011100105941295624,0.000568647519685328,5.18846945851692e-06
GDS_wide2_1387,0.1318356841802597,0.651491105556488,0.17693805694580078,0.01833641715347767,0.02139871008694172
GDS_wide2_3559,0.0005095444503240287,4.6538826126152344e-08,3.1161065481427608e-12,0.9994903802871704,1.78417437074474e-12
GDS_ers2_13303,0.16503071784973145,0.6976146101951599,0.1242886409163475,0.007529587019234896,0.005536395125091076
GDS_deep2_6618,0.09539848566055298,0.6046281456947327,0.23575451970100403,0.019607314839959145,0.044611528515815735
GDS_deep2_7653,0.453108012676239,0.31935396790504456,0.083400659263134,0.12136459350585938,0.02277275361120701
GDS_deep2_5255,0.228923499584198,0.4210234582424164,0.19301530718803406,0.08379242569208145,0.0732453390955925
GDS_ers2_12551,0.5488635301589966,0.408794105052948,0.032757557928562164,0.009225262328982353,0.0003596094320528209
GDS_ers2_13113,0.08738722652196884,0.6985672116279602,0.1901826411485672,0.007812561467289925,0.016050366684794426
GDS_wide2_910,0.2862156331539154,0.6142012476921082,0.08343018591403961,0.01272544078528881,0.003427402814850211
GDS_ers2_16931,0.44753777980804443,0.3756493628025055,0.08736749738454819,0.07493174821138382,0.014513663947582245
GDS_deep2_4163,0.2152821123600006,0.6661823391914368,0.105189248919487,0.009125235490500927,0.004221093840897083
GDS_ers2_12713,0.4329254627227783,0.5281639695167542,0.03575616702437401,0.002915761200711131,0.00023864282411523163
GDS_deep2_11984,0.08851590007543564,0.6568701267242432,0.21294692158699036,0.012965674512088299,0.02870139479637146
GDS_ers2_13906,0.09668564051389694,0.6851164698600769,0.19045886397361755,0.009667525067925453,0.018071452155709267
GDS_wide2_452,0.11528201401233673,0.5627715587615967,0.2375486195087433,0.028991812840104103,0.05540599301457405
GDS_deep2_10142,0.5659953355789185,0.25911054015159607,0.04140082374215126,0.1265415996313095,0.006951664108783007
GDS_ers2_11347,0.25119078159332275,0.2831037938594818,0.17526163160800934,0.16417010128498077,0.12627369165420532
GDS_deep2_9563,0.3056161403656006,0.5654831528663635,0.09753084927797318,0.02420838549733162,0.007161447778344154
GDS_wide2_702,0.3025768995285034,0.6076788306236267,0.07608281821012497,0.011061783879995346,0.0025995890609920025
GDS_deep2_5754,0.0928514301776886,0.7914987802505493,0.1114140972495079,0.00201242184266448,0.0022232590708881617
GDS_ers2_10987,0.2490636110305786,0.6337527632713318,0.09851034730672836,0.013713746331632137,0.004959479905664921
GDS_deep2_8850,0.44852495193481445,0.507029116153717,0.0398743562400341,0.004195760935544968,0.0003758468956220895
GDS_deep2_10994,0.14159484207630157,0.6644166111946106,0.16404598951339722,0.01473324652761221,0.015209355391561985
GDS_deep2_10775,0.09854471683502197,0.6337559819221497,0.216861292719841,0.017150621861219406,0.03368731588125229
GDS_wide2_868,0.2704070508480072,0.5609599947929382,0.1187816709280014,0.035755887627601624,0.014095422811806202
GDS_deep2_3547,0.303719699382782,0.5194921493530273,0.11488460749387741,0.04600115492939949,0.01590239815413952
GDS_ers2_14640,0.13272814452648163,0.6630600094795227,0.17210549116134644,0.014932401478290558,0.017173947766423225
GDS_deep2_6004,0.27115073800086975,0.602701723575592,0.10000032186508179,0.01957954652607441,0.006567695178091526
GDS_ers2_17194,0.07654044032096863,0.6707774996757507,0.21666693687438965,0.00987264420837164,0.026142524555325508
GDS_ers2_15308,0.28942039608955383,0.506432056427002,0.1264657974243164,0.0555814765393734,0.022100204601883888
GDS_wide2_2002,0.5246730446815491,0.43277716636657715,0.03589998558163643,0.006322035565972328,0.00032772772829048336
GDS_deep2_8794,0.10011469572782516,0.671174168586731,0.195147305727005,0.011912882328033447,0.021651018410921097
GDS_deep2_10307,0.09182892739772797,0.5726839900016785,0.25427842140197754,0.022318610921502113,0.058890096843242645
GDS_ers2_17442,0.09040159732103348,0.6713582277297974,0.20365895330905914,0.01111061591655016,0.023470593616366386
GDS_ers2_14911,1.4668697986053303e-05,2.107450200128369e-06,1.3410274668501643e-08,0.9999831914901733,1.5373373685179104e-08
GDS_deep2_7281,0.0658281072974205,0.4343946874141693,0.31203922629356384,0.03156128153204918,0.15617667138576508
GDS_wide2_1872,0.47429358959198,0.5201997756958008,0.0054544913582503796,5.165415132069029e-05,5.052002620686835e-07
GDS_wide2_120,0.11436284333467484,0.6615781188011169,0.1886945366859436,0.014311362989246845,0.021053092554211617
GDS_ers2_15447,0.45687928795814514,0.3965044617652893,0.08221331983804703,0.054664578288793564,0.009738290682435036
GDS_deep2_3749,0.3379339575767517,0.512320339679718,0.10156518965959549,0.03759706765413284,0.010583478957414627
GDS_ers2_16954,0.11197912693023682,0.6621337532997131,0.1905432939529419,0.014000269584357738,0.021343521773815155
GDS_deep2_9914,0.40689635276794434,0.44221654534339905,0.09130888432264328,0.04888708144426346,0.010691161267459393
GDS_ers2_15418,0.1020277738571167,0.6939515471458435,0.18029214441776276,0.008842735551297665,0.01488573756068945
GDS_wide2_2431,0.2867743968963623,0.5231502056121826,0.12258279323577881,0.04860268160700798,0.018889911472797394
GDS_ers2_13717,0.3680954873561859,0.21890930831432343,0.09431447088718414,0.25285330414772034,0.06582741439342499
GDS_deep2_9691,0.4289746880531311,0.35700997710227966,0.09155430644750595,0.10110961645841599,0.021351434290409088
GDS_deep2_12772,0.023204902186989784,0.00013936914911027998,7.186550874394015e-07,0.9766545295715332,5.00563714922464e-07
GDS_ers2_17531,0.005612432956695557,7.1918998401088174e-06,6.942129981979406e-09,0.9943804144859314,4.448033941173435e-09
GDS_ers2_16397,0.5308632254600525,0.4133296012878418,0.04324570670723915,0.011808235198259354,0.0007532199961133301
GDS_deep2_9849,0.10606744140386581,0.6829415559768677,0.18332995474338531,0.010491326451301575,0.017169766128063202
GDS_deep2_9581,0.07814544439315796,0.4777149558067322,0.29723843932151794,0.028444092720746994,0.11845702677965164
GDS_ers2_11134,0.09580151736736298,0.5109832286834717,0.27459824085235596,0.030805684626102448,0.08781126886606216
GDS_ers2_14176,0.15151889622211456,0.6201059222221375,0.17570264637470245,0.026132935658097267,0.026539601385593414
GDS_wide2_8821,0.10306714475154877,0.8300538659095764,0.06586229801177979,0.0006520944880321622,0.0003645951801445335
GDS_deep2_8009,0.42703840136528015,0.42923691868782043,0.08650175482034683,0.047726307064294815,0.009496651589870453
GDS_ers2_13324,0.08596456795930862,0.6094526648521423,0.24170127511024475,0.017204485833644867,0.04567696526646614
GDS_wide2_2819,0.08970602601766586,0.620542585849762,0.23241214454174042,0.016901306807994843,0.04043801128864288
GDS_ers2_16045,0.5179829597473145,0.21177005767822266,0.043669380247592926,0.21221724152565002,0.014360344037413597
GDS_deep2_6712,0.5166524648666382,0.2769044041633606,0.06145093962550163,0.13026992976665497,0.014722221530973911
GDS_deep2_11084,0.0938161239027977,0.6520895957946777,0.2110762894153595,0.014228555373847485,0.02878940850496292
GDS_deep2_5766,0.20762574672698975,0.4757176339626312,0.1939917951822281,0.06448522955179214,0.05817965418100357
GDS_wide2_683,0.5036947131156921,0.2283131629228592,0.053416088223457336,0.19597725570201874,0.018598835915327072
GDS_ers2_16053,0.15977895259857178,0.7038533687591553,0.12432073056697845,0.006835926789790392,0.00521103898063302
GDS_deep2_9843,0.4389967620372772,0.5455400943756104,0.015018915757536888,0.00043068279046565294,1.3556196790887043e-05
GDS_wide2_4167,0.47781282663345337,0.322128027677536,0.07770290970802307,0.10512030124664307,0.017236020416021347
GDS_wide2_4408,0.16714397072792053,0.7184872031211853,0.10655847191810608,0.004795590881258249,0.0030146827921271324
GDS_wide2_6959,0.08714791387319565,0.6203364133834839,0.23492206633090973,0.016381215304136276,0.04121236875653267
GDS_deep2_8968,0.58322674036026,0.26921942830085754,0.037230078130960464,0.10564525425434113,0.004678509663790464
GDS_wide2_1822,0.46195292472839355,0.3814188241958618,0.08255437761545181,0.06294865161180496,0.011125165969133377
GDS_deep2_8980,0.4541260898113251,0.24736584722995758,0.0742151290178299,0.19219550490379333,0.03209744021296501
GDS_deep2_7584,0.07778407633304596,0.6155928373336792,0.24558565020561218,0.01520948763936758,0.045827992260456085
GDS_ers2_15057,0.471315860748291,0.21614332497119904,0.05955370143055916,0.2258663922548294,0.027120711281895638
GDS_wide2_959,0.10098490118980408,0.6732003688812256,0.19325804710388184,0.011666163802146912,0.0208904966711998
GDS_ers2_12366,0.08660289645195007,0.5999704599380493,0.24598386883735657,0.018241778016090393,0.04920099303126335
GDS_deep2_12624,0.0895133838057518,0.5510770082473755,0.26489394903182983,0.02438792586326599,0.0701276883482933
GDS_wide2_2622,0.5056436061859131,0.3294576108455658,0.07237245887517929,0.08114773780107498,0.011378565803170204
GDS_ers2_11995,0.5133857131004333,0.47497332096099854,0.011331926099956036,0.0003042157622985542,4.837863798456965e-06
GDS_deep2_10231,0.08568953722715378,0.7013327479362488,0.1896638572216034,0.0075493077747523785,0.015764545649290085
GDS_wide2_991,0.4131891429424286,0.38121992349624634,0.09673476219177246,0.08864593505859375,0.02021024189889431
GDS_deep2_7747,0.16073501110076904,0.6925287246704102,0.13132396340370178,0.00860526692122221,0.006807044614106417
GDS_ers2_12608,0.3835594654083252,0.5469731688499451,0.05933140218257904,0.008800636045634747,0.001335315522737801
GDS_wide2_1890,0.5618578195571899,0.22991187870502472,0.03632573410868645,0.16425172984600067,0.007652824744582176
GDS_wide2_206,0.1178550273180008,0.6380487680435181,0.19580888748168945,0.019704263657331467,0.02858307771384716
GDS_deep2_13540,0.10758170485496521,0.6529436707496643,0.19839659333229065,0.015695195645093918,0.025382770225405693
GDS_deep2_9423,9.276363677201971e-09,4.988380926401569e-18,2.3053167656091386e-27,1.0,8.032541019191468e-28
GDS_ers2_17125,0.0944555401802063,0.3840996026992798,0.2812805473804474,0.06159720942378044,0.1785670965909958
GDS_ers2_11359,0.0738055482506752,0.6709440350532532,0.21906572580337524,0.009589003399014473,0.026595748960971832
GDS_deep2_5975,0.11475767940282822,0.6480990052223206,0.19331598281860352,0.017794856801629066,0.02603249065577984
GDS_deep2_7777,0.08632515370845795,0.4825335741043091,0.2887968420982361,0.03183608874678612,0.11050830036401749
GDS_wide2_4430,0.4660601317882538,0.5116044878959656,0.02123759314417839,0.0010525464313104749,4.5251519622979686e-05
GDS_wide2_5135,0.015131465159356594,5.6226774177048355e-05,1.7938211271939508e-07,0.9848120212554932,1.2248942482528946e-07
GDS_deep2_8556,0.08022996783256531,0.6103652715682983,0.246273472905159,0.016037283465266228,0.0470939502120018
GDS_ers2_14644,0.3001643121242523,0.6607875227928162,0.03772957995533943,0.0011711543193086982,0.00014736577577423304
GDS_wide2_3935,0.19941464066505432,0.6084102988243103,0.14414577186107635,0.02941703237593174,0.018612245097756386
GDS_ers2_14230,0.20546859502792358,0.6315493583679199,0.1281599998474121,0.022558962926268578,0.012263159267604351
GDS_wide2_12545,0.09451071918010712,0.6563939452171326,0.2082507461309433,0.013623041100800037,0.02722146175801754
GDS_deep2_6707,0.0611107237637043,0.6584667563438416,0.23778055608272552,0.009223399683833122,0.033418625593185425
GDS_wide2_732,0.11639602482318878,0.7041081190109253,0.16110533475875854,0.00788973644375801,0.010500754229724407
GDS_ers2_14256,0.1274883896112442,0.6344294548034668,0.18880754709243774,0.02149655856192112,0.027778076007962227
GDS_deep2_3849,0.10285607725381851,0.6547560095787048,0.20194000005722046,0.014733768068253994,0.025714175775647163
GDS_ers2_12477,0.09873118996620178,0.6873763203620911,0.18731772899627686,0.009484245441854,0.017090456560254097
GDS_wide2_2715,0.5095973014831543,0.3278724253177643,0.0712040439248085,0.08035643398761749,0.010969758033752441
GDS_ers2_14568,0.5501582026481628,0.29713115096092224,0.05266866460442543,0.09263911098241806,0.007402887102216482
GDS_ers2_14027,0.08529780805110931,0.6263226270675659,0.2333705574274063,0.015447241254150867,0.0395616851747036
GDS_ers2_11895,0.09663549065589905,0.5738820433616638,0.24979226291179657,0.02314656227827072,0.05654362961649895
GDS_ers2_14987,0.05982903018593788,0.6614719033241272,0.23715031147003174,0.008882167749106884,0.03266655653715134
GDS_deep2_10082,0.12260434776544571,0.7308196425437927,0.13571886718273163,0.005252087023109198,0.005605039186775684
GDS_ers2_16002,0.1172812283039093,0.5102275609970093,0.258296400308609,0.036371584981679916,0.07782329618930817
GDS_wide2_364,0.37694594264030457,0.5785175561904907,0.041007302701473236,0.0031886494252830744,0.00034055978176184
GDS_wide2_12804,0.19206178188323975,0.6352420449256897,0.1358533799648285,0.022839637473225594,0.014003127813339233
GDS_ers2_15099,0.22682538628578186,0.6347923874855042,0.11293213069438934,0.017627201974391937,0.007822833955287933
GDS_wide2_1881,0.19326189160346985,0.6887778639793396,0.10710359364748001,0.007024786900728941,0.003831798443570733
GDS_ers2_12532,0.5693663954734802,0.32839182019233704,0.04365633428096771,0.05550997331738472,0.0030754904728382826
GDS_ers2_10935,3.5778721390017605e-31,0.0,0.0,1.0,0.0
GDS_deep2_11114,0.13610711693763733,0.6804764270782471,0.15955878794193268,0.011404500342905521,0.012453189119696617
GDS_wide2_4022,0.3301903009414673,0.4157390892505646,0.12778131663799286,0.0920751616358757,0.0342140756547451
GDS_deep2_6237,0.12457136064767838,0.6593849062919617,0.1806258112192154,0.015556168742477894,0.019861774519085884
GDS_ers2_17114,0.40949276089668274,0.27971985936164856,0.09540031850337982,0.17281734943389893,0.042569663375616074
GDS_wide2_2410,0.07222729921340942,0.5306417942047119,0.28694140911102295,0.022022167220711708,0.08816738426685333
GDS_ers2_10859,0.3578234314918518,0.07310833036899567,0.011819577775895596,0.5487043261528015,0.008544332347810268
GDS_ers2_12986,0.39246872067451477,0.4095509946346283,0.10110781341791153,0.0776965320110321,0.019175905734300613
GDS_deep2_5151,0.10106311738491058,0.6070111989974976,0.2289697527885437,0.020611455664038658,0.042344413697719574
GDS_deep2_3813,0.21360303461551666,0.5501684546470642,0.16169755160808563,0.044193293899297714,0.03033769130706787
GDS_wide2_12335,0.09273894876241684,0.8308399319648743,0.07512155175209045,0.0007599808741360903,0.0005396227934397757
GDS_deep2_11647,0.09273840487003326,0.6542452573776245,0.21085578203201294,0.013779527507722378,0.028381049633026123
GDS_wide2_6166,0.08524893969297409,0.6288635730743408,0.2319197952747345,0.015253404155373573,0.03871430456638336
GDS_deep2_9526,0.10803685337305069,0.6574289202690125,0.19611172378063202,0.014709006994962692,0.023713428527116776
GDS_wide2_3306,0.09854444116353989,0.6581113934516907,0.20395517349243164,0.013725784607231617,0.02566324919462204
GDS_deep2_7312,0.3415684700012207,0.37733331322669983,0.12877961993217468,0.11001434177160263,0.04230423644185066
GDS_ers2_17322,0.11127819120883942,0.6638122797012329,0.1902226209640503,0.0136537691578269,0.021033091470599174
GDS_wide2_3160,0.24573859572410583,0.454039603471756,0.17233137786388397,0.07615262269973755,0.05173785611987114
GDS_deep2_9073,0.015059049241244793,5.672658153343946e-05,1.7178047073684866e-07,0.9848840236663818,1.1624412366018078e-07
GDS_wide2_7732,0.19031789898872375,0.6732096672058105,0.12036862969398499,0.010116555728018284,0.005987291224300861
GDS_wide2_10813,0.06559599190950394,0.685520589351654,0.2175847291946411,0.007683553267270327,0.02361506223678589
GDS_deep2_7395,0.5125684142112732,0.29163846373558044,0.06562165915966034,0.11577902734279633,0.014392410404980183
GDS_deep2_9659,0.25627005100250244,0.6387715935707092,0.09096190333366394,0.010502435266971588,0.0034940196201205254
GDS_ers2_9777,0.10135174542665482,0.4753912687301636,0.27950266003608704,0.03721871227025986,0.10653552412986755
GDS_wide2_9043,0.5601664781570435,0.2606206238269806,0.04363853856921196,0.12785880267620087,0.007715581450611353
GDS_deep2_5556,0.09338752180337906,0.6511063575744629,0.2119431346654892,0.014337019063532352,0.029225945472717285
GDS_wide2_3428,0.07812654227018356,0.44676724076271057,0.3004879355430603,0.03410661220550537,0.1405116617679596
GDS_ers2_15455,0.34317174553871155,0.554554283618927,0.08098587393760681,0.01737254299223423,0.003915527369827032
GDS_wide2_8591,0.17142006754875183,0.6488668918609619,0.14627985656261444,0.019122779369354248,0.014310385100543499
GDS_deep2_4917,0.48074477910995483,0.2885071039199829,0.07315052300691605,0.1365588754415512,0.02103862725198269
GDS_deep2_6425,0.17053760588169098,0.6718664765357971,0.13694670796394348,0.011914326809346676,0.00873482320457697
GDS_deep2_9319,0.11629614233970642,0.6484324336051941,0.19176968932151794,0.017889177426695824,0.025612587109208107
GDS_deep2_3972,0.41856053471565247,0.1212153509259224,0.02612573280930519,0.41688331961631775,0.017215004190802574
GDS_ers2_13918,0.11800330877304077,0.5969288349151611,0.21841467916965485,0.024932000786066055,0.04172111675143242
GDS_wide2_7630,0.10246302932500839,0.6749823689460754,0.1909809559583664,0.011488210409879684,0.0200854130089283
GDS_wide2_3374,0.11994427442550659,0.6466742753982544,0.18892839550971985,0.01880028285086155,0.02565276250243187
GDS_ers2_16445,0.41966286301612854,0.32709863781929016,0.0943809375166893,0.12904077768325806,0.029816821217536926
GDS_deep2_6190,0.2696956694126129,0.5761904716491699,0.11289380490779877,0.029973171651363373,0.011246944777667522
GDS_ers2_14573,0.2926540672779083,0.6118186116218567,0.0804167091846466,0.012034551240503788,0.0030761149246245623
GDS_ers2_11219,0.1662961095571518,0.6442627906799316,0.15157285332679749,0.021147631108760834,0.016720660030841827
GDS_wide2_4796,0.10649147629737854,0.5006039142608643,0.2702353596687317,0.034828513860702515,0.08784075081348419
